time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638520715628980065,234759,-25.1183,-5.163007,14.50262,-25.0504,23.90685,14.50262,8.900387,29.09941,19.70022,
638520715629090066,234770,-25.06043,-5.151112,14.46921,-24.99269,23.85177,14.46921,8.885291,29.05006,19.66681,
638520715629200054,234782,-25.00336,-5.139381,14.43626,-24.93577,23.79745,14.43626,8.870404,29.00139,19.63386,
638520715629310056,234792,-24.94553,-5.127495,14.40287,-24.8781,23.74241,14.40287,8.85532,28.95207,19.60047,
638520715629430065,234804,-24.88869,-5.115812,14.37005,-24.82141,23.68832,14.37005,8.840493,28.90359,19.56765,
638520715629540059,234815,-24.83069,-5.103889,14.33656,-24.76356,23.63311,14.33656,8.825362,28.85412,19.53416,
638520715629650055,234826,-24.77167,-5.091759,14.30249,-24.70471,23.57694,14.30249,8.809968,28.80379,19.50009,
638520715629760064,234837,-24.71412,-5.079928,14.26926,-24.64731,23.52216,14.26926,8.794953,28.75471,19.46685,
638520715629880076,234849,-24.65768,-5.068329,14.23667,-24.59103,23.46845,14.23667,8.780233,28.70658,19.43427,
638520715629980072,234859,-24.59609,-5.055667,14.20111,-24.5296,23.40982,14.20111,8.764166,28.65405,19.39871,
638520715630090075,234870,-24.5421,-5.04457,14.16994,-24.47575,23.35844,14.16994,8.750083,28.608,19.36754,
638520715630210059,234882,-24.48476,-5.032785,14.13684,-24.41858,23.30387,14.13684,8.735127,28.5591,19.33443,
638520715630320070,234893,-24.4256,-5.020624,14.10268,-24.35957,23.24756,14.10268,8.719694,28.50865,19.30027,
638520715630430058,234904,-24.36876,-5.008942,14.06986,-24.30289,23.19347,14.06986,8.704868,28.46017,19.26746,
638520715630540058,234915,-24.31107,-4.997083,14.03655,-24.24535,23.13856,14.03655,8.689819,28.41097,19.23415,
638520715630650056,234926,-24.25425,-4.985404,14.00375,-24.18869,23.08448,14.00375,8.674998,28.36252,19.20134,
638520715630760064,234937,-24.19573,-4.973376,13.96996,-24.13033,23.02878,13.96996,8.659733,28.31261,19.16755,
638520715630870054,234948,-24.13761,-4.961428,13.9364,-24.07236,22.97346,13.9364,8.64457,28.26304,19.134,
638520715630980051,234959,-24.07842,-4.949263,13.90223,-24.01333,22.91713,13.90223,8.629131,28.21256,19.09982,
638520715631090055,234970,-24.02353,-4.937979,13.87053,-23.95859,22.86488,13.87053,8.614812,28.16574,19.06813,
638520715631210061,234982,-23.96471,-4.925889,13.83657,-23.89993,22.8089,13.83657,8.599469,28.11558,19.03417,
