time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203559997982046,541627,43449,0.006744385,0.02262878,0.9997101,0.007492065,0.03187561,0.9994507,-0.1617714,0.7763212,0.6092252
638203559998062081,541635,43449,-0.003814697,0.02655029,0.9996338,0.00189209,0.03245544,0.9994659,-0.1617714,0.7763212,0.6092252
638203559998142082,541643,43450,-0.006256104,0.02127075,0.9997406,0.008621216,0.03152466,0.9994507,-0.1568479,0.7799823,0.605827
638203559998232084,541652,43451,-0.0141449,0.01246643,0.9998169,0.007095337,0.02322388,0.9996948,-0.1519032,0.7834317,0.6026278
638203559998312084,541660,43452,-0.01190186,0.006164551,0.9999084,0.01130676,0.02330017,0.9996643,-0.1470606,0.7868811,0.5993256
638203559998397177,541668,43452,-0.01368713,0.004318237,0.9998932,-0.001312256,0.01705933,0.9998474,-0.1470606,0.7868811,0.5993256
638203559998477175,541676,43453,-0.01657104,0.008865356,0.9998169,-0.02076721,0.02407837,0.9994812,-0.1425891,0.7899296,0.5963888
638203559998567175,541685,43454,-0.01339722,0.003005981,0.9998932,-0.007095337,0.01812744,0.9998016,-0.138358,0.792902,0.5934337
638203559998647172,541693,43455,-0.01548767,-0.0007324219,0.9998779,-0.01699829,0.02624512,0.9994965,-0.1342595,0.7954449,0.5909669
638203559998732267,541702,43455,-0.01290894,-0.004135132,0.9998932,-0.01831055,0.0284729,0.9994202,-0.1342595,0.7954449,0.5909669
638203559998812267,541710,43456,-0.01307678,0.003250122,0.9999084,-0.02449036,0.03135681,0.9992065,-0.1302576,0.7979898,0.588426
638203559998912269,541721,43457,-0.010849,-0.007675171,0.9999084,-0.01359558,0.02272034,0.999649,-0.1262562,0.8003199,0.5861293
638203559998982270,541727,43457,-0.01657104,0.001159668,0.9998474,-0.01914978,0.02764893,0.9994202,-0.1262562,0.8003199,0.5861293
638203559999063633,541735,43458,-0.01676941,0.003845215,0.9998474,-0.03709412,0.02607727,0.9989624,-0.122026,0.8024867,0.5840589
638203559999143635,541743,43459,-0.02122498,-0.008056641,0.9997406,-0.02679443,0.02397156,0.9993439,-0.1178754,0.8047127,0.5818444
638203559999273636,541756,43460,-0.02574158,-0.01815796,0.9994965,-0.02290344,0.02639771,0.9993744,-0.1137139,0.8068001,0.5797781
638203559999333647,541762,43461,-0.02830505,-0.009490967,0.9995422,-0.02693176,0.02787781,0.9992371,-0.1094976,0.8087425,0.5778807
638203559999393680,541768,43461,-0.02861023,-0.0133667,0.9994965,-0.02180481,0.02635193,0.9994049,-0.1094976,0.8087425,0.5778807
638203559999483674,541777,43462,-0.03720093,-0.02062988,0.9990845,-0.03547668,0.02932739,0.9989319,-0.1052831,0.8105608,0.5761135
638203559999563672,541785,43463,-0.03749084,-0.01637268,0.9991608,-0.03848267,0.0337677,0.9986877,-0.1011111,0.8122547,0.5744728
638203559999643673,541793,43464,-0.03857422,-0.02975464,0.9988098,-0.04138184,0.02935791,0.998703,-0.09646874,0.8138371,0.5730298
638203559999733673,541802,43464,-0.04072571,-0.02526855,0.9988403,-0.04040527,0.02903748,0.9987488,-0.09646874,0.8138371,0.5730298
638203559999813673,541810,43465,-0.04394531,-0.03157043,0.9985199,-0.04571533,0.01939392,0.998764,-0.09203635,0.8151602,0.571877
638203559999893672,541818,43466,-0.03172302,-0.03175354,0.9989777,-0.03869629,0.03131104,0.9987488,-0.08711514,0.81639,0.5708926
638203559999973680,541826,43467,0.002410889,-0.03970337,0.9992065,-0.006790161,0.006896973,0.999939,-0.08227646,0.8175406,0.5699632
638203560000063714,541835,43467,0.01379395,-0.02713013,0.999527,0.01863098,-0.01225281,0.9997406,-0.08227646,0.8175406,0.5699632
638203560000143712,541843,43468,0.01112366,-0.03292847,0.9993896,0.01142883,-0.01535034,0.9998016,-0.07727974,0.8186283,0.5691007
638203560000233714,541852,43469,0.01748657,-0.04382324,0.9988708,0.0136261,-0.03091431,0.9994202,-0.07193729,0.8196371,0.5683486
