time(100ns),time_stamp(ms),frame,gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,forward.x,forward.y,forward.z
638203566567481515,1198577,102598,-0.08665466,0.06762695,0.993927,-0.07955933,0.06658936,0.9945984,0.820389,0.2436424,0.5173011
638203566567571514,1198586,102599,-0.08624268,0.06710815,0.9940033,-0.07966614,0.06532288,0.9946747,0.8205562,0.2435058,0.5171001
638203566567651514,1198594,102599,-0.08665466,0.06684875,0.993988,-0.08003235,0.0650177,0.9946594,0.8205562,0.2435058,0.5171001
638203566567731511,1198602,102600,-0.08724976,0.06655884,0.9939575,-0.08026123,0.06515503,0.9946289,0.8207752,0.2432892,0.5168545
638203566567821517,1198611,102601,-0.08760071,0.06668091,0.9939117,-0.07931519,0.06491089,0.9947205,0.8210912,0.2427802,0.5165917
638203566567901514,1198619,102602,-0.08786011,0.06689453,0.9938812,-0.07826233,0.06498718,0.994812,0.821213,0.2425556,0.5165038
638203566567981512,1198627,102602,-0.08816528,0.06678772,0.9938507,-0.07861328,0.06488037,0.9947815,0.821213,0.2425556,0.5165038
638203566568071512,1198636,102603,-0.08847046,0.06672668,0.9938354,-0.07896423,0.06460571,0.9947662,0.8216134,0.2421086,0.5160766
638203566568151512,1198644,102604,-0.08840942,0.06672668,0.9938354,-0.08532715,0.06488037,0.9942322,0.8220454,0.2417195,0.5155706
638203566568232532,1198652,102605,-0.08834839,0.06672668,0.9938507,-0.08583069,0.06333923,0.9942932,0.8226339,0.2411736,0.5148873
638203566568322534,1198661,102605,-0.0881958,0.06678772,0.9938507,-0.08380127,0.06544495,0.9943237,0.8226339,0.2411736,0.5148873
638203566568402530,1198669,102606,-0.08802795,0.06962585,0.9936676,-0.08157349,0.06311035,0.9946594,0.8232389,0.2404972,0.5142362
638203566568482533,1198677,102607,-0.08854675,0.07151794,0.9934998,-0.08299255,0.06478882,0.9944305,0.8240994,0.2399577,0.5131085
638203566568572530,1198686,102608,-0.08921814,0.07180786,0.9934082,-0.0844574,0.06472778,0.9943085,0.8248832,0.239438,0.512091
638203566568652529,1198694,102608,-0.09037781,0.07255554,0.9932556,-0.08369446,0.06376648,0.9944458,0.8248832,0.239438,0.512091
638203566568732531,1198702,102609,-0.09085083,0.07263184,0.9932098,-0.08442688,0.06439209,0.994339,0.8256919,0.2390138,0.5109846
638203566568822535,1198711,102610,-0.09085083,0.07263184,0.9932098,-0.08509827,0.06460571,0.9942627,0.8266907,0.238179,0.5097581
638203566568902530,1198719,102611,-0.09083557,0.0741272,0.9930878,-0.08905029,0.0606842,0.9941711,0.827724,0.2372262,0.5085242
638203566568982530,1198727,102611,-0.09089661,0.0737915,0.9931183,-0.09825134,0.06965637,0.9927063,0.827724,0.2372262,0.5085242
638203566569072529,1198736,102612,-0.09109497,0.07440186,0.993042,-0.09362793,0.06707764,0.9933319,0.828881,0.2362826,0.5070769
638203566569148542,1198743,102613,-0.09275818,0.07542419,0.9928131,-0.0947876,0.0632782,0.9934692,0.8299811,0.2349851,0.5058789
638203566569238548,1198752,102614,-0.09281921,0.07545471,0.9928131,-0.09880066,0.06089783,0.9932404,0.8311002,0.233825,0.5045775
638203566569318555,1198760,102614,-0.09329224,0.07551575,0.9927673,-0.09599304,0.06436157,0.9932861,0.8311002,0.233825,0.5045775
638203566569398547,1198768,102615,-0.09576416,0.07551575,0.9925232,-0.1011505,0.06176758,0.9929504,0.8322339,0.2325367,0.5033026
638203566569488550,1198777,102616,-0.09539795,0.07620239,0.9925079,-0.1020508,0.06484985,0.9926605,0.8332176,0.2313936,0.5022007
638203566569568548,1198785,102617,-0.111557,0.07389832,0.9909973,-0.1008453,0.0677948,0.9925842,0.8344547,0.229934,0.5008152
638203566569644255,1198793,102617,-0.1104279,0.08198547,0.9904938,-0.09736633,0.06529236,0.9930878,0.8344547,0.229934,0.5008152
638203566569734255,1198802,102618,-0.1130219,0.07707214,0.9905853,-0.09635925,0.06311035,0.9933319,0.8354729,0.2284955,0.4997748
638203566569814261,1198810,102619,-0.1137238,0.07594299,0.9906006,-0.1018524,0.07052612,0.9922791,0.8363068,0.2272052,0.4989678
638203566569904258,1198819,102620,-0.1166992,0.07577515,0.9902649,-0.1032562,0.06892395,0.9922485,0.837108,0.2259295,0.4982029
638203566569984259,1198827,102620,-0.1152649,0.07844543,0.9902191,-0.1048584,0.06970215,0.9920349,0.837108,0.2259295,0.4982029
638203566570064255,1198835,102621,-0.1199646,0.07608032,0.9898529,-0.1064453,0.07046509,0.991806,0.8378429,0.2246086,0.4975643
638203566570149904,1198844,102622,-0.1188507,0.07376099,0.9901581,-0.1072235,0.07402039,0.9914703,0.8383206,0.2233055,0.4973463
638203566570229906,1198852,102622,-0.1190338,0.07449341,0.9900818,-0.1079102,0.07777405,0.9911041,0.8383206,0.2233055,0.4973463
638203566570319906,1198861,102623,-0.1186981,0.07418823,0.9901428,-0.107132,0.07701111,0.9912415,0.8388478,0.2222033,0.4969509
638203566570399901,1198869,102624,-0.1186218,0.07429504,0.9901428,-0.106369,0.07621765,0.991394,0.8393845,0.2211421,0.4965178
638203566570479897,1198877,102625,-0.1198425,0.07525635,0.9899292,-0.1082611,0.07698059,0.9911346,0.8396431,0.2200184,0.4965796
638203566570569902,1198886,102626,-0.1210632,0.07624817,0.9897003,-0.1101074,0.07778931,0.99086,0.8400576,0.2191291,0.4962719
638203566570649896,1198894,102626,-0.1213989,0.07975769,0.9893799,-0.1110229,0.07904053,0.9906616,0.8400576,0.2191291,0.4962719
638203566570739940,1198903,102627,-0.1217194,0.08320618,0.9890594,-0.1119385,0.08032227,0.990448,0.840281,0.2183167,0.4962516
638203566570819947,1198911,102628,-0.1223602,0.08352661,0.9889526,-0.1116638,0.07997131,0.990509,0.8404373,0.2178289,0.4962014
638203566570899941,1198919,102629,-0.1229858,0.08265686,0.9889526,-0.1113892,0.07958984,0.9905701,0.8406476,0.217376,0.4960438
638203566570989932,1198928,102629,-0.1227875,0.08302307,0.9889374,-0.1115417,0.07936096,0.9905701,0.8406476,0.217376,0.4960438
638203566571069943,1198936,102630,-0.1225739,0.08328247,0.9889526,-0.1116943,0.07911682,0.9905853,0.8408809,0.2171036,0.4957674
638203566571149945,1198944,102631,-0.1231842,0.08355713,0.9888458,-0.1118927,0.07867432,0.9905853,0.841041,0.2170102,0.4955368
638203566571239941,1198953,102632,-0.123764,0.08380127,0.9887543,-0.1122589,0.07946777,0.9904938,0.8412704,0.2168532,0.495216
638203566571319945,1198961,102632,-0.1227875,0.08343506,0.9889069,-0.1125488,0.07972717,0.9904327,0.8412704,0.2168532,0.495216
638203566571399940,1198969,102633,-0.1238251,0.08428955,0.9887085,-0.1108398,0.08062744,0.9905548,0.841405,0.216933,0.4949523
638203566571479942,1198977,102634,-0.09498596,0.09934998,0.9904938,-0.09703064,0.09353638,0.99086,0.8414879,0.2171891,0.4946991
638203566571569942,1198986,102635,-0.09768677,0.1078491,0.9893494,-0.09272766,0.1050262,0.9901276,0.8416883,0.2171794,0.4943622
638203566571649938,1198994,102635,-0.1051178,0.1051941,0.9888763,-0.1004181,0.09785461,0.9901123,0.8416883,0.2171794,0.4943622
638203566571739939,1199003,102636,-0.1075745,0.1152954,0.9874725,-0.1059113,0.09968567,0.9893646,0.8418301,0.2172252,0.4941005
638203566571819947,1199011,102637,-0.1085052,0.1068115,0.988327,-0.109375,0.09359741,0.9895782,0.8419007,0.2173398,0.4939299
638203566571899934,1199019,102638,-0.1083221,0.108963,0.9881134,-0.1024323,0.0949707,0.9901886,0.8419887,0.2173915,0.4937571
638203566571979941,1199027,102638,-0.1093597,0.1067352,0.9882507,-0.09980774,0.09616089,0.9903412,0.8419887,0.2173915,0.4937571
638203566572069939,1199036,102639,-0.1091461,0.1083374,0.9880981,-0.1022186,0.0953064,0.9901733,0.8421924,0.2174573,0.4933805
638203566572149936,1199044,102640,-0.108902,0.108078,0.9881439,-0.1031952,0.09495544,0.9901123,0.8422788,0.2176583,0.4931442
638203566572229941,1199052,102641,-0.108902,0.1081848,0.9881439,-0.1041718,0.09594727,0.9899139,0.8423887,0.217826,0.4928824
638203566572319944,1199061,102641,-0.1089478,0.1071167,0.9882507,-0.1051483,0.09684753,0.9897156,0.8423887,0.217826,0.4928824
638203566572399939,1199069,102642,-0.1094055,0.1078186,0.9881287,-0.1061096,0.09777832,0.9895325,0.8425208,0.2179167,0.4926167
638203566572479942,1199077,102643,-0.1098633,0.1072388,0.9881287,-0.1054077,0.09805298,0.9895782,0.8425351,0.2182573,0.4924412
638203566572569942,1199086,102644,-0.1092529,0.107605,0.9881592,-0.1060944,0.09790039,0.9895172,0.8425043,0.2184019,0.4924299
638203566572649939,1199094,102644,-0.1096497,0.1079865,0.9880829,-0.1056519,0.09745789,0.9896088,0.8425043,0.2184019,0.4924299
638203566572739938,1199103,102645,-0.108902,0.1075897,0.988205,-0.1056671,0.09672546,0.9896698,0.8424564,0.2186196,0.4924153
638203566572819946,1199111,102646,-0.1087189,0.1072845,0.9882507,-0.1064758,0.09664917,0.9895935,0.8424036,0.2186127,0.4925085
638203566572899940,1199119,102647,-0.1087036,0.106842,0.9883118,-0.1072693,0.09684753,0.9894867,0.8422785,0.2187499,0.4926617
638203566572979940,1199127,102647,-0.1088562,0.1065216,0.988327,-0.1075745,0.09681702,0.9894562,0.8422785,0.2187499,0.4926617
638203566573069938,1199136,102648,-0.1082153,0.105896,0.9884644,-0.1078796,0.09680176,0.9894257,0.8422806,0.218997,0.4925484
638203566573149944,1199144,102649,-0.1081696,0.1056213,0.9884949,-0.1082001,0.09707642,0.9893646,0.8422098,0.2190401,0.4926501
638203566573239938,1199153,102650,-0.1078949,0.1057281,0.9885101,-0.1077271,0.097229,0.9894104,0.8422689,0.2188467,0.4926351
638203566573319945,1199161,102650,-0.1086426,0.1056061,0.9884491,-0.1074677,0.09625244,0.9895325,0.8422689,0.2188467,0.4926351
638203566573399940,1199169,102651,-0.1092224,0.1055756,0.9883881,-0.1082764,0.09635925,0.9894257,0.8421203,0.218686,0.4929604
638203566573479939,1199177,102652,-0.1099701,0.1053162,0.988327,-0.1082001,0.09692383,0.9893799,0.8419004,0.2188296,0.4932721
638203566573569938,1199186,102653,-0.1100159,0.105896,0.988266,-0.1081085,0.09632874,0.9894562,0.8417645,0.2184891,0.4936549
638203566573649938,1199194,102653,-0.1098175,0.1058502,0.9882965,-0.1080933,0.09658813,0.9894257,0.8417645,0.2184891,0.4936549
638203566573739938,1199203,102654,-0.1097412,0.1056671,0.9883118,-0.1080017,0.09671021,0.9894257,0.8415662,0.2183575,0.494051
638203566573819944,1199211,102655,-0.1095734,0.1061554,0.9882813,-0.1090546,0.09700012,0.9892883,0.841512,0.2176935,0.4944363
638203566573899941,1199219,102656,-0.1095734,0.1051025,0.9884033,-0.1085968,0.09661865,0.9893646,0.8413108,0.2172312,0.4949817
638203566573979937,1199227,102656,-0.1092224,0.1053772,0.9884033,-0.1075897,0.09709167,0.9894409,0.8413108,0.2172312,0.4949817
638203566574069938,1199236,102657,-0.108963,0.1051941,0.9884491,-0.1070557,0.09855652,0.9893494,0.8410518,0.2166449,0.4956782
638203566574149939,1199244,102658,-0.1088562,0.1050415,0.9884796,-0.1070099,0.09843445,0.9893646,0.8408275,0.2162831,0.4962164
638203566574229941,1199252,102659,-0.1088562,0.1048889,0.9884949,-0.1070099,0.09843445,0.9893646,0.8406078,0.215807,0.4967958
638203566574319941,1199261,102659,-0.1088562,0.1048126,0.9885101,-0.1065979,0.09840393,0.9894104,0.8406078,0.215807,0.4967958
638203566574399938,1199269,102660,-0.1088562,0.1048431,0.9885101,-0.1065979,0.09835815,0.9894104,0.8403842,0.2153927,0.4973534
638203566574479940,1199277,102661,-0.1087952,0.1047821,0.9885254,-0.1066132,0.09831238,0.9894257,0.8401641,0.2146591,0.4980419
638203566574569939,1199286,102662,-0.1081848,0.1047974,0.9885864,-0.1066284,0.09870911,0.9893799,0.8398826,0.2139919,0.4988033
638203566574649939,1199294,102662,-0.108017,0.105072,0.9885712,-0.1064301,0.09860229,0.9894104,0.8398826,0.2139919,0.4988033
638203566574739946,1199303,102663,-0.1076355,0.105072,0.9886169,-0.1060181,0.09844971,0.9894714,0.8396841,0.2131961,0.4994781
638203566574819944,1199311,102664,-0.1070862,0.1048431,0.9886932,-0.1055756,0.1049805,0.9888458,0.8393649,0.2122157,0.5004309
638203566574899939,1199319,102665,-0.1074371,0.1048584,0.9886627,-0.1043243,0.1051483,0.9889526,0.8389676,0.211504,0.5013977
638203566574979938,1199327,102665,-0.1071167,0.1055603,0.9886169,-0.1034546,0.1054535,0.9890137,0.8389676,0.211504,0.5013977
638203566575069937,1199336,102666,-0.1079865,0.1057892,0.9884949,-0.1030121,0.1060333,0.9889984,0.8386572,0.2105143,0.5023326
638203566575149940,1199344,102667,-0.1080322,0.1059875,0.9884796,-0.1040497,0.1053009,0.9889679,0.8381434,0.2094776,0.5036218
638203566575229939,1199352,102668,-0.1079102,0.1060486,0.9884796,-0.1032715,0.1060181,0.9889832,0.8376829,0.2081213,0.5049485
638203566575319946,1199361,102668,-0.1074524,0.1060486,0.9885254,-0.1029053,0.1063385,0.9889832,0.8376829,0.2081213,0.5049485
638203566575399936,1199369,102669,-0.1072998,0.1064148,0.9885101,-0.1016693,0.1083832,0.9888916,0.8374134,0.2064847,0.506066
638203566575479937,1199377,102670,-0.106781,0.1094055,0.9882355,-0.1004333,0.1091003,0.9889374,0.8371136,0.2044528,0.5073854
638203566575569939,1199386,102671,-0.1068268,0.1091919,0.9882507,-0.1006775,0.1098785,0.9888306,0.8369134,0.2023139,0.5085717
638203566575649932,1199394,102671,-0.09695435,0.116806,0.9884033,-0.1006317,0.1097717,0.9888458,0.8369134,0.2023139,0.5085717
638203566575729983,1199402,102672,-0.1046295,0.1169281,0.9876099,-0.09577942,0.1213989,0.9879608,0.836564,0.200625,0.509814
638203566575819975,1199411,102673,-0.1054382,0.1152954,0.9877167,-0.09503174,0.115036,0.9888,0.8364853,0.1988969,0.5106196
638203566575899982,1199419,102674,-0.1052399,0.1126099,0.9880371,-0.09750366,0.1121979,0.9888763,0.8361923,0.197435,0.5116658
638203566575979979,1199427,102674,-0.09700012,0.1150513,0.9886017,-0.09539795,0.1131897,0.9889679,0.8361923,0.197435,0.5116658
638203566576069980,1199436,102675,-0.1016998,0.1157532,0.9880524,-0.09153748,0.1186371,0.9886932,0.8362687,0.1961045,0.5120526
638203566576149981,1199444,102676,-0.1058502,0.1164703,0.9875336,-0.0920105,0.1151733,0.9890594,0.8363026,0.1949985,0.5124193
638203566576229983,1199452,102677,-0.1040039,0.1191254,0.9874115,-0.092453,0.1168976,0.9888153,0.8364881,0.1936166,0.5126407
638203566576319989,1199461,102677,-0.1035004,0.1196594,0.9873962,-0.09049988,0.1189728,0.9887543,0.8364881,0.1936166,0.5126407
638203566576399980,1199469,102678,-0.1046448,0.1206665,0.9871521,-0.08857727,0.1210175,0.988678,0.8364263,0.1924544,0.5131786
638203566576479985,1199477,102679,-0.1027069,0.1209106,0.9873199,-0.08813477,0.1208191,0.988739,0.8361274,0.1910578,0.5141866
638203566576569979,1199486,102680,-0.1022797,0.1208649,0.987381,-0.08816528,0.1205902,0.9887695,0.8358461,0.1899083,0.5150691
638203566576649980,1199494,102680,-0.1026154,0.1216431,0.9872437,-0.08862305,0.1206055,0.9887238,0.8358461,0.1899083,0.5150691
638203566576739988,1199503,102681,-0.1030426,0.1229858,0.98703,-0.08906555,0.1206207,0.9886932,0.8353265,0.1888889,0.5162855
638203566576819990,1199511,102682,-0.103302,0.1251221,0.9867401,-0.08825684,0.1205292,0.9887695,0.8348966,0.1874503,0.5175037
638203566576899980,1199519,102683,-0.1020203,0.1264038,0.9867096,-0.08743286,0.1204376,0.9888611,0.8341658,0.1857375,0.5192968
638203566576979980,1199527,102683,-0.1028442,0.1279602,0.9864197,-0.08758545,0.1321106,0.9873505,0.8341658,0.1857375,0.5192968
638203566577069979,1199536,102684,-0.1011963,0.128479,0.9865265,-0.08782959,0.1289825,0.9877472,0.8330921,0.1831611,0.5219288
638203566577149982,1199544,102685,-0.1016693,0.1291199,0.9863892,-0.08735657,0.1361084,0.9868317,0.8318282,0.1795147,0.5252014
638203566577229982,1199552,102686,-0.09513855,0.1302795,0.9868927,-0.08625793,0.1389923,0.9865265,0.8296352,0.174183,0.5304391
638203566577319986,1199561,102686,-0.09100342,0.1315308,0.9871216,-0.08267212,0.1381989,0.9869385,0.8296352,0.174183,0.5304391
638203566577399979,1199569,102687,-0.09559631,0.1023102,0.9901428,-0.09268188,0.09397888,0.9912415,0.8264166,0.1662383,0.5379596
638203566577479982,1199577,102688,-0.1322174,0.06039429,0.9893646,-0.1135101,0.0567627,0.9918976,0.8227701,0.1556209,0.5466549
638203566577569982,1199586,102689,-0.1223145,0.01861572,0.9923096,-0.1077728,0.02198792,0.993927,0.817551,0.1385089,0.5589505
638203566577649980,1199594,102689,-0.09642029,-0.01231384,0.9952545,-0.08047485,-0.02513123,0.9964294,0.817551,0.1385089,0.5589505
638203566577729979,1199602,102690,-0.06951904,-0.04737854,0.9964447,-0.05889893,-0.04931641,0.9970398,0.8111924,0.1193917,0.5724618
638203566577819974,1199611,102691,-0.09590149,-0.07887268,0.9922485,-0.06520081,-0.08641052,0.9941101,0.8024253,0.09434357,0.5892478
638203566577899986,1199619,102692,-0.06712341,-0.1282959,0.9894562,-0.05093384,-0.1187134,0.9916077,0.7926376,0.06837396,0.6058471
638203566577979978,1199627,102692,-0.04653931,-0.1405334,0.9889679,-0.04220581,-0.1448059,0.9885559,0.7926376,0.06837396,0.6058471
638203566578069982,1199636,102693,-0.03494263,-0.1768341,0.9836121,-0.03747559,-0.1620789,0.9860535,0.7805259,0.03810315,0.6239612
638203566578149981,1199644,102694,-0.0275116,-0.2081757,0.9776917,-0.02017212,-0.2006531,0.9794464,0.7672485,0.007152827,0.6413102
638203566578238875,1199652,102695,-0.02536011,-0.2138367,0.976532,-0.01705933,-0.2307892,0.9728394,0.7515637,-0.02754115,0.6590854
638203566578308874,1199659,102695,-0.02267456,-0.2283936,0.9732971,0.001602173,-0.2334137,0.9723663,0.7515637,-0.02754115,0.6590854
638203566578398873,1199668,102696,-0.01521301,-0.2317657,0.972641,0.004135132,-0.2359467,0.9717407,0.734185,-0.06300328,0.6760199
638203566578478873,1199676,102697,0.005935669,-0.2452698,0.9694214,0.02192688,-0.2380066,0.9710083,0.7144861,-0.09892807,0.6926203
638203566578568874,1199685,102698,0.009338379,-0.2468262,0.9690094,0.02612305,-0.2523499,0.9672699,0.6925631,-0.1355671,0.7085041
638203566578648872,1199693,102698,0.02148438,-0.252655,0.9673004,0.03590393,-0.253006,0.9667816,0.6925631,-0.1355671,0.7085041
638203566578728874,1199701,102699,0.02561951,-0.2546692,0.9666748,0.02227783,-0.2552032,0.9666138,0.669386,-0.172057,0.7227163
638203566578808873,1199709,102700,0.02932739,-0.2559052,0.9662476,0.02383423,-0.2543182,0.9668121,0.6435325,-0.2095525,0.7361751
638203566578898875,1199718,102701,0.0125885,-0.2536621,0.9671936,0.0188446,-0.2511139,0.9677582,0.6157845,-0.2474802,0.7480395
638203566578978872,1199726,102701,-0.009521484,-0.2498016,0.9682465,0.005218506,-0.2449188,0.9695282,0.6157845,-0.2474802,0.7480395
638203566579058872,1199734,102702,-0.00592041,-0.245575,0.9693451,-0.003662109,-0.2413635,0.9704132,0.5842273,-0.2862104,0.7594485
638203566579148873,1199743,102703,-0.009292603,-0.2319336,0.9726715,-0.007125854,-0.2374573,0.9713593,0.5504189,-0.3247754,0.7691294
638203566579228873,1199751,102704,-0.0320282,-0.2355042,0.9713287,-0.0302887,-0.2212067,0.9747467,0.5126607,-0.3626328,0.7782522
638203566579318878,1199760,102704,-0.04202271,-0.2184601,0.9749298,-0.04710388,-0.2158508,0.9752808,0.5126607,-0.3626328,0.7782522
638203566579398872,1199768,102705,-0.05885315,-0.2127533,0.9753265,-0.06747437,-0.2109375,0.9751587,0.4719926,-0.3969017,0.7872052
638203566579478876,1199776,102706,-0.07159424,-0.2010651,0.976944,-0.07955933,-0.197464,0.977066,0.430154,-0.426845,0.795469
638203566579568875,1199785,102707,-0.09455872,-0.1973267,0.9757538,-0.09654236,-0.1960907,0.9758148,0.3857343,-0.4482321,0.80641
638203566579648868,1199793,102707,-0.1179657,-0.1998444,0.9726868,-0.1321411,-0.1947937,0.9718933,0.3857343,-0.4482321,0.80641
638203566579728872,1199801,102708,-0.1370544,-0.2017822,0.9697876,-0.1579895,-0.1832886,0.9702759,0.3410245,-0.4653573,0.8167893
638203566579818877,1199810,102709,-0.1619263,-0.1898499,0.9683533,-0.181839,-0.1816559,0.9664001,0.2949399,-0.4764765,0.8282395
638203566579898874,1199818,102710,-0.1847839,-0.1832275,0.9655457,-0.1950226,-0.1617737,0.9673615,0.2474715,-0.488631,0.8366586
638203566579978872,1199826,102710,-0.1889801,-0.1756744,0.9661255,-0.2220917,-0.1716156,0.9597931,0.2474715,-0.488631,0.8366586
638203566580068872,1199835,102711,-0.2085266,-0.1711426,0.9629211,-0.241745,-0.1823273,0.9530487,0.2006448,-0.4984949,0.8433532
638203566580148874,1199843,102712,-0.2304993,-0.1844635,0.9554138,-0.2536621,-0.1751862,0.9512787,0.1536088,-0.5067956,0.8482704
638203566580228868,1199851,102713,-0.2505493,-0.1769104,0.9517975,-0.2564545,-0.1757813,0.9504242,0.1069553,-0.5114892,0.8526075
638203566580318876,1199860,102713,-0.2698364,-0.1920319,0.9435577,-0.2685394,-0.1968079,0.9429321,0.1069553,-0.5114892,0.8526075
638203566580398871,1199868,102714,-0.2671204,-0.2003174,0.9425964,-0.279541,-0.2015228,0.938736,0.06235702,-0.5148375,0.8550169
638203566580478872,1199876,102715,-0.2679443,-0.2117157,0.9398804,-0.2845459,-0.2132263,0.9346313,0.01996043,-0.5164323,0.8560954
638203566580558876,1199884,102716,-0.2542725,-0.2239532,0.9408417,-0.2549591,-0.2214966,0.9412231,-0.02052005,-0.517761,0.8552792
638203566580648874,1199893,102716,-0.2203064,-0.2134552,0.9517822,-0.2121735,-0.2071381,0.9550171,-0.02052005,-0.517761,0.8552792
638203566580728914,1199901,102717,-0.1913147,-0.2124939,0.9582367,-0.1876984,-0.2117004,0.959137,-0.05900435,-0.5198181,0.8522369
638203566580818920,1199910,102718,-0.1578674,-0.2003326,0.9669189,-0.1574097,-0.194809,0.9681244,-0.0937513,-0.5216703,0.8479804
638203566580898913,1199918,102719,-0.1326141,-0.1911774,0.9725494,-0.1194763,-0.1918945,0.9741058,-0.1260088,-0.5242156,0.8422112
638203566580978914,1199926,102719,-0.1030121,-0.19664,0.9750366,-0.09300232,-0.1907043,0.9772186,-0.1260088,-0.5242156,0.8422112
638203566581068913,1199935,102720,-0.06861877,-0.1962738,0.9781342,-0.06834412,-0.1864624,0.980072,-0.1529012,-0.5272115,0.8358644
638203566581148913,1199943,102721,-0.0447998,-0.1964569,0.9794769,-0.05326843,-0.1893005,0.9804688,-0.1781109,-0.5302852,0.8288993
638203566581228916,1199951,102722,-0.02572632,-0.1909332,0.9812622,-0.03076172,-0.1876221,0.9817505,-0.1988651,-0.5347873,0.8212523
638203566581318912,1199960,102722,-0.005737305,-0.1866913,0.9823914,-0.01502991,-0.1618195,0.9866943,-0.1988651,-0.5347873,0.8212523
638203566581398913,1199968,102723,0.01623535,-0.1901093,0.9816132,0.009536743,-0.1635895,0.9864807,-0.2179943,-0.5393583,0.8133702
638203566581478913,1199976,102724,0.0433197,-0.1855774,0.9816589,0.02682495,-0.1626587,0.9863129,-0.2331092,-0.5446003,0.8056492
638203566581568913,1199985,102725,0.05780029,-0.1842194,0.9811707,0.0415802,-0.15448,0.9871063,-0.244895,-0.5503244,0.7982289
638203566581648909,1199993,102725,0.07554626,-0.1715851,0.982254,0.06166077,-0.1580658,0.9854889,-0.244895,-0.5503244,0.7982289
638203566581728917,1200001,102726,0.08596802,-0.1733398,0.9810944,0.08242798,-0.1576385,0.9840393,-0.255624,-0.5555171,0.7912377
638203566581808915,1200009,102727,0.0977478,-0.1685791,0.9808197,0.08384705,-0.1520844,0.9848022,-0.2615361,-0.5603177,0.7859027
638203566581898914,1200018,102728,0.106308,-0.1503754,0.9828796,0.104599,-0.142334,0.9842682,-0.2663873,-0.5646099,0.7811872
638203566581978913,1200026,102728,0.1219177,-0.1450958,0.9818726,0.1143646,-0.1286316,0.9850616,-0.2663873,-0.5646099,0.7811872
638203566582068912,1200035,102729,0.134201,-0.1308594,0.9822693,0.122757,-0.1290741,0.9839935,-0.2678676,-0.5685518,0.7778147
638203566582148913,1200043,102730,0.1418915,-0.125885,0.981842,0.1262054,-0.1253662,0.9840393,-0.2694493,-0.5726742,0.774236
638203566582228916,1200051,102731,0.1541748,-0.1220551,0.9804688,0.1407928,-0.1153107,0.9832916,-0.2689038,-0.5769766,0.7712255
638203566582318906,1200060,102731,0.1487122,-0.1345062,0.9796753,0.1511841,-0.1058807,0.9828033,-0.2689038,-0.5769766,0.7712255
638203566582398913,1200068,102732,0.1512604,-0.1267548,0.9803162,0.150238,-0.1097107,0.9825287,-0.2681548,-0.581289,0.7682423
638203566582478914,1200076,102733,0.153183,-0.1362,0.9787598,0.1434937,-0.1180115,0.9825745,-0.2646895,-0.5846661,0.7668801
638203566582568909,1200085,102734,0.1340942,-0.1443481,0.9803925,0.1270294,-0.1490936,0.9806213,-0.2596965,-0.5877199,0.7662527
638203566582648914,1200093,102734,0.1341248,-0.1772614,0.9749756,0.1239624,-0.1672821,0.9780731,-0.2596965,-0.5877199,0.7662527
638203566582728914,1200101,102735,0.1326141,-0.1852112,0.9736938,0.1293793,-0.1708679,0.9767456,-0.2545335,-0.5905847,0.7657822
638203566582818918,1200110,102736,0.1325378,-0.1720276,0.97612,0.129715,-0.1724091,0.9764404,-0.2476994,-0.5929786,0.7661732
638203566582898914,1200118,102737,0.1330872,-0.170166,0.9763794,0.1203308,-0.1583252,0.980011,-0.2411121,-0.5951741,0.7665721
638203566582978912,1200126,102737,0.118515,-0.1692657,0.9784088,0.1255646,-0.157196,0.979538,-0.2411121,-0.5951741,0.7665721
638203566583068911,1200135,102738,0.1207428,-0.1701508,0.9779816,0.1229248,-0.1574249,0.9798431,-0.2340275,-0.5969188,0.7674106
638203566583148915,1200143,102739,0.1120453,-0.1634827,0.9801483,0.1190948,-0.1538391,0.9808807,-0.2268724,-0.599202,0.7677798
638203566583235785,1200152,102740,0.110199,-0.1663513,0.9798737,0.1110229,-0.1535492,0.9818726,-0.2197679,-0.6014071,0.7681221
638203566583325784,1200161,102740,0.1102753,-0.1642914,0.9802246,0.1091766,-0.1577606,0.9814148,-0.2197679,-0.6014071,0.7681221
638203566583395783,1200168,102741,0.1029053,-0.1663818,0.9806671,0.1105652,-0.1533661,0.9819489,-0.2121166,-0.603476,0.7686503
638203566583485787,1200177,102742,0.09451294,-0.1620789,0.9822388,0.09780884,-0.1481628,0.9841003,-0.2044877,-0.6055808,0.7690622
638203566583565783,1200185,102743,0.0841217,-0.1590729,0.9836731,0.09327698,-0.1521759,0.9839325,-0.1963449,-0.6070611,0.7700166
638203566583645818,1200193,102743,0.07418823,-0.1604309,0.9842529,0.08818054,-0.1482239,0.9850006,-0.1963449,-0.6070611,0.7700166
638203566583735817,1200202,102744,0.06799316,-0.1632843,0.9842224,0.08576965,-0.1470795,0.9853821,-0.1884551,-0.6083335,0.7709832
638203566583825822,1200211,102745,0.0655365,-0.1629486,0.9844513,0.07917786,-0.1438904,0.9864044,-0.1802582,-0.6094763,0.7720399
638203566583895819,1200218,102746,0.06188965,-0.157608,0.9855499,0.07789612,-0.1448364,0.9863739,-0.1720284,-0.6105682,0.7730542
